query_id,aggregate_value,aggregate_reporter,reporter_power,standard_deviation,flagged,index,aggregate_report_index,height,micro_height,timestamp
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb8ed9c7d22a38000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,98990,29206460210500420,False,436514,0,1502869,1502868,1725893007815
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb423ecd113210000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,297029,83491311343482510,False,436515,1,1502872,1502871,1725893012968
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bba62a56eb80e0000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,101098,44380098684917590,False,436516,2,1502875,1502874,1725893018133
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bbaa9b35397900000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,98010,13936153714318476,False,436517,0,1502878,1502877,1725893023455
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb8a68e9843218000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,201897,32455148839357524,False,436518,1,1502881,1502880,1725893028469
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb4c3cc140a058000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,197040,87748116856378220,False,436519,1,1502884,1502883,1725893033693
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bad7a9f5c1ef10000,tellor1qmw05r7trwsmh0ds4sjrxy38zhdgsf90lhfpkz,98,0,False,436520,0,1502887,1502886,1725893038776
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bacfe470b97cd8000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,98009,1492413320231865.5,False,436521,1,1502890,1502889,1725893044054
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007baafb2250435f0000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,198010,24998737437503156,False,436522,1,1502893,1502892,1725893049075
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007baa25f8a1a4d90000,tellor1acw6u60hhkk80hdxea0hrtmzqg24d9xmtvz60w,1000,0,False,436523,0,1502896,1502895,1725893054676
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb360869bac7b8000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,98118,7168465583739611,False,436524,1,1502899,1502898,1725893059707
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bad21cdfe078e8000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,97029,0,False,436525,0,1502902,1502901,1725893069529
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007baffa1c67fa830000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,204649,48473432575764140,False,436526,1,1502905,1502904,1725893074878
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bad571869af300000,tellor13qul4f9mqvf2klm93g5euwsx5fwf9a2k6ljgt9,2821,9155957681139004,False,436527,0,1502908,1502907,1725893080035
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba1d257cf739d0000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,198990,252472239284075460,False,436528,0,1502911,1502910,1725893085167
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba834975f884b0000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,97039,13997929172265084,False,436529,0,1502914,1502913,1725893090281
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba04b8b64a6520000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,101000,59405940594059410,False,436530,0,1502917,1502916,1725893095594
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9ec4bef9d9070000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,397098,131667571508055980,False,436531,4,1502923,1502922,1725893106045
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba8465ad8c02b8000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,197040,35015117832143068,False,436532,1,1502926,1502925,1725893111071
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba88d68bd9fad8000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,99108,11517547792820042,False,436533,2,1502929,1502928,1725893116309
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba5d8a1461c7a0000,tellor1zlgrdhdaq3nwy5r37xdscx0yka2pn0hswlahpw,200980,122202090251354420,False,436534,1,1502932,1502931,1725893121412
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb3a794808bfd8000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,100980,12254276758530978,False,436535,1,1502935,1502934,1725893126787
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb8ff5ff65a840000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,100000,0,False,436536,0,1502938,1502937,1725893131888
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb9e64d1e30ea8000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,98107,77078483001248690,False,436537,2,1502941,1502940,1725893137112
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007baf24f2b95bfd0000,tellor1n9pj0v4rctsgamflf2z74y3wvpjjt62etd88ef,1926,0,False,436538,0,1502944,1502942,1725893142111
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9e6bed9bc1a48000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,296059,133182958909373180,False,436539,1,1502947,1502946,1725893147343
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb07674b881a68000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,100831,162507946728418850,False,436540,2,1502950,1502949,1725893152490
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007baeefa84db45b8000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,97059,27769362639726492,False,436541,0,1502953,1502952,1725893157632
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb6b52d5626938000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,197039,3153623324055293,False,436542,1,1502956,1502955,1725893162738
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc1e11c924ac40000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,197985,102278145938662160,False,436543,2,1502959,1502958,1725893167961
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bd136dc3787928000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,194069,0,False,436544,1,1502962,1502961,1725893173065
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bcdd07203d59a0000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,97029,0,False,436545,0,1502965,1502964,1725893178450
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bbd93c536c2650000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,199107,81048883848034960,False,436546,1,1502968,1502967,1725893183620
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bca584456ebc10000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,100000,0,False,436547,0,1502971,1502970,1725893188834
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc9ff72f8d45e8000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,298782,55582880975072780,False,436548,1,1502974,1502973,1725893193898
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bd096fcf490ae0000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,199991,95539403206332110,False,436549,1,1502977,1502976,1725893199401
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc367e8fd180f0000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,100000,0,False,436550,0,1502980,1502979,1725893204350
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc4198bb946d40000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,195137,2603168684613409,False,436551,1,1502983,1502982,1725893209653
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc15300c88bc00000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,103723,88764242721206400,False,436552,1,1502986,1502985,1725893214885
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bbcbe9b8823df0000,tellor1zlgrdhdaq3nwy5r37xdscx0yka2pn0hswlahpw,980,0,False,436553,0,1502989,1502988,1725893220195
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba5d8a1461c7a0000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,198029,47189627722548410,False,436554,2,1502995,1502994,1725893235047
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba359243a40e80000,tellor1zlgrdhdaq3nwy5r37xdscx0yka2pn0hswlahpw,980,0,False,436555,0,1502998,1502997,1725893240304
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b99e94bd491a40000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,100000,0,False,436556,0,1503001,1503000,1725893245290
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9c21bafb8db40000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,297965,13739630490792278,False,436557,2,1503004,1503003,1725893250710
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9cd35db7bc790000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,100980,0,False,436558,1,1503007,1503006,1725893255627
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9e4866a951e38000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,104649,26555829483908820,False,436559,1,1503010,1503009,1725893260942
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9c4541edfd750000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,195069,87896934163860660,False,436560,1,1503013,1503012,1725893265908
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b995b300ad2a00000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,100981,19616649491550900,False,436561,0,1503016,1503015,1725893271231
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9172240ff0a70000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,299009,329333399556902900,False,436562,1,1503019,1503018,1725893276319
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b92358a45574c8000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,99107,102616282043527660,False,436563,2,1503025,1503024,1725893286624
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b8e1d7d55768f0000,tellor13qul4f9mqvf2klm93g5euwsx5fwf9a2k6ljgt9,3704,39712740304564090,False,436564,1,1503028,1503027,1725893291842
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b8263724f935a8000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,99971,34731427580411210,False,436565,0,1503031,1503030,1725893296882
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b853bc0b9864f0000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,204649,15301353442152296,False,436566,1,1503034,1503033,1725893302162
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b86d4509d8b7a8000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,193088,0,False,436567,1,1503037,1503036,1725893307264
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b853bc0b9864f0000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,298010,31617201778891484,False,436568,1,1503040,1503039,1725893312535
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b84f4b2d4a6cd0000,tellor1zlgrdhdaq3nwy5r37xdscx0yka2pn0hswlahpw,980,0,False,436569,0,1503043,1503042,1725893317572
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b88b3ee6670280000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,96059,0,False,436570,0,1503046,1503045,1725893322887
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b8f39b4e8f4970000,tellor1zlgrdhdaq3nwy5r37xdscx0yka2pn0hswlahpw,980,0,False,436571,0,1503049,1503048,1725893327955
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b8ecf2011a5540000,tellor1mxg54z3xz5gd3ljc62sewxzdu0sg2chqrxnf5h,1079,71839963916798290,False,436572,1,1503052,1503051,1725893333281
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba4755bcdbef00000,tellor1n9pj0v4rctsgamflf2z74y3wvpjjt62etd88ef,2906,9455305489599962,False,436573,0,1503055,1503054,1725893343028
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba498e2c02eb10000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,100981,160856525830717380,False,436574,0,1503058,1503056,1725893348221
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bbd703e4452a40000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,100089,22540530134972308,False,436575,1,1503061,1503060,1725893353348
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc01342429df70000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,196059,172465146830101470,False,436576,0,1503064,1503063,1725893358501
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bbeaffcca406d0000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,297127,175060545731821340,False,436577,2,1503070,1503069,1725893373260
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc77ff5ecf8cc8000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,98039,9190950518433088,False,436578,1,1503076,1503075,1725893383543
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc94dd03ca5998000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,198991,3151789068063202,False,436579,1,1503079,1503078,1725893388625
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc7b54058a06e0000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,198010,27498611181253470,False,436580,1,1503082,1503081,1725893393807
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bce8214c0045f0000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,97039,1999704167466440.5,False,436581,0,1503085,1503084,1725893399005
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bd444750d22288000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,294167,7783418875470964,False,436582,3,1503088,1503087,1725893404303
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bd29a21afe51c8000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,99010,7499242500757499,False,436583,1,1503091,1503090,1725893409359
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc8435c225f720000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,101981,52445299290618310,False,436584,2,1503097,1503096,1725893419994
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bcd9b27982df88000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,96157,6222082632732505,False,436585,0,1503100,1503099,1725893425126
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bcb9802dcd98a0000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,198009,4999004531683707,False,436586,2,1503103,1503102,1725893430232
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc57cd131a45e0000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,100981,41194963932256890,False,436587,0,1503106,1503105,1725893435227
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bca6a07d023a18000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,96059,0,False,436588,0,1503109,1503108,1725893440544
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bcc5b6912402f8000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,98108,4264592890182101.5,False,436589,1,1503112,1503111,1725893445651
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bd18fad959ef50000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,197029,0,False,436590,0,1503115,1503114,1725893450870
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc4b96afc3db88000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,196019,335008169168616000,False,436591,1,1503118,1503117,1725893455917
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc17687bafb810000,tellor1qmw05r7trwsmh0ds4sjrxy38zhdgsf90lhfpkz,200098,4999999400337777,False,436592,1,1503121,1503120,1725893461144
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bafc4d1fc52e18000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,296792,128352164853535170,False,436593,2,1503124,1503123,1725893466410
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bb099fbaaf1678000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,98039,13298672394278640,False,436594,1,1503127,1503126,1725893471632
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bbc65ca2a0c7c8000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,100980,29900435290815588,False,436595,1,1503130,1503129,1725893476767
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bbc9b1495b41e0000,tellor1mxg54z3xz5gd3ljc62sewxzdu0sg2chqrxnf5h,981,0,False,436596,0,1503135,1503134,1725893487364
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc67581d2b2a50000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,395112,41952524501943690,False,436597,2,1503139,1503138,1725893494142
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bcd89641ef6180000,tellor1n9pj0v4rctsgamflf2z74y3wvpjjt62etd88ef,2906,245837942729599040,False,436598,0,1503142,1503141,1725893499287
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bd35d87e54bc20000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,196059,102479290145422610,False,436599,0,1503145,1503144,1725893504374
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bd40f2aa17a870000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,98010,0,False,436600,0,1503148,1503147,1725893509562
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bc651fae042e40000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,100000,0,False,436601,0,1503151,1503150,1725893514690
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bbd703e4452a40000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,193186,199947199688247460,False,436602,2,1503157,1503155,1725893525479
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007bacc8fc9ff02c0000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,101926,0,False,436603,0,1503160,1503159,1725893530524
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba21965b4531f0000,tellor1zu97a4kcm7cs7cfl08mrhlfqyhzpr0vhsjp4el,294069,8521014682213823,False,436604,1,1503163,1503162,1725893535772
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9b0583680fac0000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,197138,20034228607897428,False,436605,0,1503166,1503165,1725893540957
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b979f19345db38000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,199723,39139457557749656,False,436606,2,1503169,1503168,1725893546118
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b945c35f31b7c0000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,100981,13731654644085628,False,436607,0,1503172,1503171,1725893551226
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9aacb209f8498000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,292196,53958783643631370,False,436608,2,1503178,1503177,1725893561665
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9aacb209f8498000,tellor1py3fsm6jflflpjfuqpe90lwwruyfvyulmtx79n,100980,490171070341239.1,False,436609,0,1503181,1503180,1725893566722
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b90d244ccf9c28000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,97029,0,False,436610,0,1503184,1503183,1725893571871
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b92003fd9afab0000,tellor1984t9h42enj3vjfvl3un7yr575a78qqdewuw39,196059,44990907868722120,False,436611,1,1503193,1503192,1725893587264
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b91caf56e08098000,tellor1u32umxc3kagfjun768tnr3r6tqsmwjkkycjqym,98029,6531449329701572,False,436612,1,1503196,1503195,1725893592363
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9e131c3daa420000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,400069,430488128547876200,False,436613,4,1503199,1503198,1725893597553
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007b9f0bccdeb8890000,tellor1s5n6e3jyjxf7e7qlxekjzjx2v60qq2ktys0kfw,100000,0,False,436614,0,1503202,1503201,1725893602567
g6fz1IeGrCZnUDph6MQVQ47Ski64aikG5O5m2aLOSZI=,00000000000000000000000000000000000000000000007ba0eb6aa79d368000,tellor18hqzalryqwlgssmxk2zfg4v40zkel3gndtu4ew,195050,72784062820851860,False,436615,1,1503205,1503204,1725893607712
